population,row,column
2.0,-40.0,79.0
2.0202020202,-40.0,80.0
2.0,-40.0,81.0
0.0,-40.0,82.0
0.0,-40.0,83.0
0.0,-40.0,84.0
0.0,-40.0,85.0
0.0,-40.0,86.0
150.495049505,-40.0,87.0
160.0,-40.0,88.0
289.0,-40.0,89.0
158.0,-40.0,90.0
45.0,-40.0,91.0
6.93069306931,-40.0,92.0
66.0,-40.0,93.0
45.9183673469,-40.0,94.0
0.0,-40.0,95.0
0.0,-40.0,96.0
0.0,-40.0,97.0
0.0,-40.0,98.0
0.0,-40.0,99.0
150.495049505,-40.0,100.0
128.712871287,-40.0,101.0
70.7070707071,-40.0,102.0
16.0,-40.0,103.0
0.0,-40.0,104.0
10.8910891089,-40.0,105.0
49.0,-40.0,106.0
0.0,-40.0,107.0
93.0,-40.0,108.0
62.3762376238,-40.0,109.0
4.0,-40.0,110.0
0.0,-40.0,111.0
9.90099009901,-40.0,112.0
0.0,-40.0,113.0
0.0,-40.0,114.0
0.0,-40.0,115.0
0.0,-40.0,116.0
0.0,-40.0,117.0
0.0,-40.0,118.0
0.0,-40.0,119.0
0.0,-40.0,120.0
673.0,-40.0,121.0
0.0,-40.0,122.0
0.0,-41.0,-57.0
0.0,-41.0,-56.0
0.0,-41.0,-55.0
333.333333333,-41.0,-54.0
0.0,-41.0,-53.0
0.0,-41.0,-52.0
0.0,-41.0,-51.0
0.0,-41.0,-50.0
0.0,-41.0,-49.0
0.0,-41.0,-48.0
0.0,-41.0,-47.0
0.0,-41.0,-46.0
0.0,-41.0,-45.0
14.0,-41.0,-44.0
0.0,-41.0,-43.0
0.0,-41.0,-42.0
0.0,-41.0,-41.0
0.0,-41.0,-40.0
0.0,-41.0,-39.0
0.0,-41.0,-38.0
44.0,-41.0,-37.0
73.0,-41.0,-36.0
9.90099009901,-41.0,-35.0
0.0,-41.0,-34.0
5.05050505051,-41.0,-33.0
1.9801980198,-41.0,-32.0
0.0,-41.0,-31.0
0.0,-41.0,-30.0
0.0,-41.0,-29.0
0.0,-41.0,-28.0
0.0,-41.0,-27.0
0.0,-41.0,-26.0
0.0,-41.0,-25.0
0.0,-41.0,-24.0
5.94059405941,-41.0,-23.0
10.0,-41.0,-22.0
0.0,-41.0,-21.0
0.0,-41.0,-20.0
0.0,-41.0,-19.0
0.0,-41.0,-18.0
0.0,-41.0,-17.0
16.3265306122,-41.0,-16.0
95.0495049505,-41.0,-15.0
0.0,-41.0,-14.0
0.0,-41.0,-13.0
0.0,-41.0,-12.0
0.0,-41.0,-11.0
0.0,-41.0,-10.0
0.0,-41.0,-9.0
0.0,-41.0,-8.0
940.404040404,-41.0,-7.0
2195.04950495,-41.0,-6.0
45.0,-41.0,-5.0
243.564356436,-41.0,-4.0
13.1313131313,-41.0,-3.0
254.0,-41.0,-2.0
106.930693069,-41.0,-1.0
156.435643564,-41.0,0.0
1878.57142857,-41.0,1.0
520.792079208,-41.0,2.0
119.0,-41.0,3.0
12.0,-41.0,4.0
31.6831683168,-41.0,5.0
61.6161616162,-41.0,6.0
97.0,-41.0,7.0
0.0,-41.0,8.0
488.0,-41.0,9.0
31.6326530612,-41.0,10.0
4.90196078431,-41.0,11.0
0.0,-41.0,12.0
33.0,-41.0,13.0
8.0,-41.0,14.0
223.232323232,-41.0,15.0
50.0,-41.0,16.0
0.0,-41.0,17.0
1.0101010101,-41.0,18.0
193.0,-41.0,19.0
0.0,-41.0,20.0
97.0297029703,-41.0,21.0
83.1683168317,-41.0,22.0
19.387755102,-41.0,23.0
237.0,-41.0,24.0
0.0,-41.0,25.0
1.9801980198,-41.0,26.0
3.0303030303,-41.0,27.0
0.0,-41.0,28.0
250.0,-41.0,29.0
28.7128712871,-41.0,30.0
19.0,-41.0,31.0
0.0,-41.0,32.0
13.8613861386,-41.0,33.0
3.0,-41.0,34.0
0.0,-41.0,35.0
0.0,-41.0,36.0
0.0,-41.0,37.0
0.0,-41.0,38.0
148.514851485,-41.0,39.0
0.0,-41.0,40.0
34.6534653465,-41.0,41.0
46.0,-41.0,42.0
0.0,-41.0,43.0
0.0,-41.0,44.0
2.0202020202,-41.0,45.0
0.0,-41.0,46.0
1.9801980198,-41.0,47.0
0.0,-41.0,48.0
0.0,-41.0,49.0
0.0,-41.0,50.0
53.4653465347,-41.0,51.0
0.0,-41.0,52.0
10.0,-41.0,53.0
1.0101010101,-41.0,54.0
0.0,-41.0,55.0
0.0,-41.0,56.0
0.0,-41.0,57.0
0.0,-41.0,58.0
24.0,-41.0,59.0
1.0,-41.0,60.0
0.990099009901,-41.0,61.0
0.0,-41.0,62.0
0.0,-41.0,63.0
89.1089108911,-41.0,64.0
3.0,-41.0,65.0
0.0,-41.0,66.0
0.0,-41.0,67.0
1.0,-41.0,68.0
0.0,-41.0,69.0
0.0,-41.0,70.0
125.510204082,-41.0,71.0
37.6237623762,-41.0,72.0
1.9801980198,-41.0,73.0
12.0,-41.0,74.0
8.0,-41.0,75.0
4.0404040404,-41.0,76.0
128.0,-41.0,77.0
58.8235294118,-41.0,78.0
200.0,-41.0,79.0
7.0,-41.0,80.0
68.0,-41.0,81.0
0.0,-41.0,82.0
0.0,-41.0,83.0
1.02040816327,-41.0,84.0
0.0,-41.0,85.0
0.0,-41.0,86.0
2.0,-41.0,87.0
31.0,-41.0,88.0
10.0,-41.0,89.0
43.0,-41.0,90.0
427.0,-41.0,91.0
70.297029703,-41.0,92.0
3.0612244898,-41.0,93.0
0.0,-41.0,94.0
2.0,-41.0,95.0
0.0,-41.0,96.0
71.0,-41.0,97.0
3.0303030303,-41.0,98.0
4.9504950495,-41.0,99.0
0.0,-41.0,100.0
0.0,-41.0,101.0
0.0,-41.0,102.0
5.0,-41.0,103.0
5.0,-41.0,104.0
16.8316831683,-41.0,105.0
2.0202020202,-41.0,106.0
0.0,-41.0,107.0
81.1881188119,-41.0,108.0
0.0,-41.0,109.0
0.0,-41.0,110.0
0.0,-41.0,111.0
0.0,-41.0,112.0
0.0,-41.0,113.0
0.0,-41.0,114.0
0.0,-41.0,115.0
0.0,-41.0,116.0
0.0,-41.0,117.0
0.0,-41.0,118.0
88.8888888889,-41.0,119.0
245.0,-41.0,120.0
0.0,-41.0,121.0
0.0,-41.0,122.0
0.0,-42.0,-57.0
0.0,-42.0,-56.0
0.0,-42.0,-55.0
0.0,-42.0,-54.0
0.0,-42.0,-53.0
0.0,-42.0,-52.0
0.0,-42.0,-51.0
0.0,-42.0,-50.0
0.0,-42.0,-49.0
0.0,-42.0,-48.0
0.0,-42.0,-47.0
0.0,-42.0,-46.0
0.0,-42.0,-45.0
0.0,-42.0,-44.0
0.0,-42.0,-43.0
0.0,-42.0,-42.0
0.0,-42.0,-41.0
0.0,-42.0,-40.0
0.0,-42.0,-39.0
0.0,-42.0,-38.0
0.0,-42.0,-37.0
198.0,-42.0,-36.0
24.7524752475,-42.0,-35.0
4.0404040404,-42.0,-34.0
1.0,-42.0,-33.0
151.485148515,-42.0,-32.0
6.0,-42.0,-31.0
0.0,-42.0,-30.0
0.0,-42.0,-29.0
0.0,-42.0,-28.0
0.0,-42.0,-27.0
0.0,-42.0,-26.0
0.0,-42.0,-25.0
0.0,-42.0,-24.0
2.0,-42.0,-23.0
29.2929292929,-42.0,-22.0
0.0,-42.0,-21.0
0.0,-42.0,-20.0
0.0,-42.0,-19.0
0.0,-42.0,-18.0
0.0,-42.0,-17.0
0.0,-42.0,-16.0
0.0,-42.0,-15.0
0.0,-42.0,-14.0
0.0,-42.0,-13.0
0.0,-42.0,-12.0
0.0,-42.0,-11.0
0.0,-42.0,-10.0
0.0,-42.0,-9.0
0.0,-42.0,-8.0
0.0,-42.0,-7.0
0.0,-42.0,-6.0
0.0,-42.0,-5.0
105.0,-42.0,-4.0
63.0,-42.0,-3.0
65.0,-42.0,-2.0
92.0792079208,-42.0,-1.0
4.0404040404,-42.0,0.0
155.555555556,-42.0,1.0
107.920792079,-42.0,2.0
43.0,-42.0,3.0
77.0,-42.0,4.0
118.0,-42.0,5.0
200.0,-42.0,6.0
119.801980198,-42.0,7.0
13.0,-42.0,8.0
12.2448979592,-42.0,9.0
55.8823529412,-42.0,10.0
146.0,-42.0,11.0
315.0,-42.0,12.0
3.0,-42.0,13.0
139.393939394,-42.0,14.0
0.0,-42.0,15.0
4.9504950495,-42.0,16.0
0.0,-42.0,17.0
9.0,-42.0,18.0
0.0,-42.0,19.0
0.0,-42.0,20.0
0.0,-42.0,21.0
48.9795918367,-42.0,22.0
208.0,-42.0,23.0
0.0,-42.0,24.0
0.0,-42.0,25.0
0.0,-42.0,26.0
7.92079207921,-42.0,27.0
44.0,-42.0,28.0
154.0,-42.0,29.0
165.346534653,-42.0,30.0
167.676767677,-42.0,31.0
3.9603960396,-42.0,32.0
45.0,-42.0,33.0
19.0,-42.0,34.0
0.0,-42.0,35.0
0.0,-42.0,36.0
0.0,-42.0,37.0
0.0,-42.0,38.0
20.202020202,-42.0,39.0
9.09090909091,-42.0,40.0
0.0,-42.0,41.0
0.0,-42.0,42.0
23.0,-42.0,43.0
0.0,-42.0,44.0
37.0,-42.0,45.0
0.0,-42.0,46.0
33.0,-42.0,47.0
0.0,-42.0,48.0
0.0,-42.0,49.0
0.0,-42.0,50.0
43.5643564356,-42.0,51.0
0.0,-42.0,52.0
4.0404040404,-42.0,53.0
56.0,-42.0,54.0
0.0,-42.0,55.0
0.0,-42.0,56.0
0.0,-42.0,57.0
0.0,-42.0,58.0
25.0,-42.0,59.0
0.0,-42.0,60.0
65.6565656566,-42.0,61.0
21.0,-42.0,62.0
11.8811881188,-42.0,63.0
19.0,-42.0,64.0
2.0,-42.0,65.0
0.0,-42.0,66.0
0.0,-42.0,67.0
0.0,-42.0,68.0
0.0,-42.0,69.0
1.02040816327,-42.0,70.0
136.633663366,-42.0,71.0
342.574257426,-42.0,72.0
231.0,-42.0,73.0
277.0,-42.0,74.0
613.131313131,-42.0,75.0
899.0,-42.0,76.0
733.333333333,-42.0,77.0
197.97979798,-42.0,78.0
261.0,-42.0,79.0
124.0,-42.0,80.0
468.0,-42.0,81.0
288.118811881,-42.0,82.0
66.6666666667,-42.0,83.0
123.0,-42.0,84.0
32.6732673267,-42.0,85.0
0.0,-42.0,86.0
8.08080808081,-42.0,87.0
161.386138614,-42.0,88.0
40.0,-42.0,89.0
53.0,-42.0,90.0
465.346534653,-42.0,91.0
183.673469388,-42.0,92.0
151.485148515,-42.0,93.0
99.0099009901,-42.0,94.0
5.0,-42.0,95.0
0.0,-42.0,96.0
22.0,-42.0,97.0
30.0,-42.0,98.0
0.0,-42.0,99.0
0.0,-42.0,100.0
0.0,-42.0,101.0
0.0,-42.0,102.0
0.0,-42.0,103.0
0.0,-42.0,104.0
0.0,-42.0,105.0
0.0,-42.0,106.0
3.9603960396,-42.0,107.0
0.0,-42.0,108.0
0.0,-42.0,109.0
0.0,-42.0,110.0
0.0,-42.0,111.0
0.0,-42.0,112.0
0.0,-42.0,113.0
0.0,-42.0,114.0
65.0,-42.0,115.0
0.0,-42.0,116.0
0.0,-42.0,117.0
0.0,-42.0,118.0
2.0,-42.0,119.0
6.0,-42.0,120.0
0.0,-42.0,121.0
0.0,-42.0,122.0
2.04081632653,-43.0,-57.0
0.0,-43.0,-56.0
0.0,-43.0,-55.0
0.0,-43.0,-54.0
0.0,-43.0,-53.0
93.9393939394,-43.0,-52.0
0.0,-43.0,-51.0
0.0,-43.0,-50.0
0.0,-43.0,-49.0
0.0,-43.0,-48.0
0.0,-43.0,-47.0
0.0,-43.0,-46.0
0.0,-43.0,-45.0
10.0,-43.0,-44.0
1.0,-43.0,-43.0
0.0,-43.0,-42.0
0.0,-43.0,-41.0
0.0,-43.0,-40.0
0.0,-43.0,-39.0
0.0,-43.0,-38.0
0.0,-43.0,-37.0
8.91089108911,-43.0,-36.0
52.0408163265,-43.0,-35.0
0.0,-43.0,-34.0
0.0,-43.0,-33.0
0.0,-43.0,-32.0
3.0612244898,-43.0,-31.0
0.0,-43.0,-30.0
0.0,-43.0,-29.0
0.0,-43.0,-28.0
234.0,-43.0,-27.0
0.0,-43.0,-26.0
0.0,-43.0,-25.0
0.0,-43.0,-24.0
0.0,-43.0,-23.0
0.0,-43.0,-22.0
0.0,-43.0,-21.0
0.0,-43.0,-20.0
0.0,-43.0,-19.0
0.0,-43.0,-18.0
0.0,-43.0,-17.0
0.0,-43.0,-16.0
0.0,-43.0,-15.0
0.0,-43.0,-14.0
0.0,-43.0,-13.0
0.0,-43.0,-12.0
0.0,-43.0,-11.0
0.0,-43.0,-10.0
0.0,-43.0,-9.0
0.0,-43.0,-8.0
0.0,-43.0,-7.0
0.0,-43.0,-6.0
0.0,-43.0,-5.0
136.0,-43.0,-4.0
30.0,-43.0,-3.0
45.5445544554,-43.0,-2.0
263.636363636,-43.0,-1.0
3.0,-43.0,0.0
58.4158415842,-43.0,1.0
220.0,-43.0,2.0
94.9494949495,-43.0,3.0
211.0,-43.0,4.0
144.554455446,-43.0,5.0
587.0,-43.0,6.0
150.495049505,-43.0,7.0
90.8163265306,-43.0,8.0
720.792079208,-43.0,9.0
26.7326732673,-43.0,10.0
10.0,-43.0,11.0
1282.82828283,-43.0,12.0
579.0,-43.0,13.0
201.0,-43.0,14.0
0.0,-43.0,15.0
8.08080808081,-43.0,16.0
0.0,-43.0,17.0
95.0495049505,-43.0,18.0
0.0,-43.0,19.0
0.0,-43.0,20.0
0.0,-43.0,21.0
372.0,-43.0,22.0
8.91089108911,-43.0,23.0
5.0,-43.0,24.0
0.0,-43.0,25.0
63.3663366337,-43.0,26.0
0.0,-43.0,27.0
27.0,-43.0,28.0
3.9603960396,-43.0,29.0
2.0202020202,-43.0,30.0
50.0,-43.0,31.0
120.792079208,-43.0,32.0
196.0,-43.0,33.0
0.0,-43.0,34.0
2.9702970297,-43.0,35.0
0.0,-43.0,36.0
0.0,-43.0,37.0
0.0,-43.0,38.0
0.0,-43.0,39.0
0.0,-43.0,40.0
23.0,-43.0,41.0
37.3737373737,-43.0,42.0
0.0,-43.0,43.0
70.0,-43.0,44.0
0.0,-43.0,45.0
35.6435643564,-43.0,46.0
0.0,-43.0,47.0
0.0,-43.0,48.0
23.0,-43.0,49.0
0.0,-43.0,50.0
121.0,-43.0,51.0
38.3838383838,-43.0,52.0
5.0,-43.0,53.0
0.0,-43.0,54.0
0.0,-43.0,55.0
0.0,-43.0,56.0
0.0,-43.0,57.0
0.0,-43.0,58.0
0.0,-43.0,59.0
0.0,-43.0,60.0
31.0,-43.0,61.0
0.0,-43.0,62.0
1.0,-43.0,63.0
1.0101010101,-43.0,64.0
5.0,-43.0,65.0
0.0,-43.0,66.0
0.0,-43.0,67.0
0.0,-43.0,68.0
1.02040816327,-43.0,69.0
0.0,-43.0,70.0
138.613861386,-43.0,71.0
450.0,-43.0,72.0
33.3333333333,-43.0,73.0
11.0,-43.0,74.0
77.0,-43.0,75.0
249.504950495,-43.0,76.0
103.0,-43.0,77.0
71.7171717172,-43.0,78.0
10.8910891089,-43.0,79.0
3.0,-43.0,80.0
172.0,-43.0,81.0
147.0,-43.0,82.0
61.0,-43.0,83.0
160.396039604,-43.0,84.0
163.0,-43.0,85.0
9.09090909091,-43.0,86.0
60.0,-43.0,87.0
114.851485149,-43.0,88.0
0.0,-43.0,89.0
66.3366336634,-43.0,90.0
171.428571429,-43.0,91.0
106.0,-43.0,92.0
50.0,-43.0,93.0
15.0,-43.0,94.0
249.494949495,-43.0,95.0
58.0,-43.0,96.0
112.0,-43.0,97.0
147.058823529,-43.0,98.0
127.272727273,-43.0,99.0
158.585858586,-43.0,100.0
62.3762376238,-43.0,101.0
0.0,-43.0,102.0
0.0,-43.0,103.0
0.0,-43.0,104.0
0.0,-43.0,105.0
0.0,-43.0,106.0
0.0,-43.0,107.0
0.0,-43.0,108.0
0.0,-43.0,109.0
0.0,-43.0,110.0
0.0,-43.0,111.0
0.0,-43.0,112.0
0.0,-43.0,113.0
0.0,-43.0,114.0
0.0,-43.0,115.0
0.0,-43.0,116.0
0.0,-43.0,117.0
0.0,-43.0,118.0
6.0,-43.0,119.0
0.0,-43.0,120.0
0.0,-43.0,121.0
0.0,-43.0,122.0
0.0,-44.0,-57.0
0.0,-44.0,-56.0
0.0,-44.0,-55.0
0.0,-44.0,-54.0
0.0,-44.0,-53.0
26.0,-44.0,-52.0
8.0,-44.0,-51.0
0.0,-44.0,-50.0
0.0,-44.0,-49.0
0.0,-44.0,-48.0
0.0,-44.0,-47.0
0.0,-44.0,-46.0
0.0,-44.0,-45.0
23.0,-44.0,-44.0
0.0,-44.0,-43.0
0.0,-44.0,-42.0
2.0202020202,-44.0,-41.0
0.0,-44.0,-40.0
0.0,-44.0,-39.0
0.0,-44.0,-38.0
0.0,-44.0,-37.0
0.0,-44.0,-36.0
80.198019802,-44.0,-35.0
2.0,-44.0,-34.0
0.0,-44.0,-33.0
0.0,-44.0,-32.0
5.94059405941,-44.0,-31.0
0.0,-44.0,-30.0
0.0,-44.0,-29.0
0.0,-44.0,-28.0
46.4646464646,-44.0,-27.0
0.0,-44.0,-26.0
114.705882353,-44.0,-25.0
0.0,-44.0,-24.0
0.0,-44.0,-23.0
0.0,-44.0,-22.0
0.0,-44.0,-21.0
0.0,-44.0,-20.0
0.0,-44.0,-19.0
0.0,-44.0,-18.0
0.0,-44.0,-17.0
0.0,-44.0,-16.0
0.0,-44.0,-15.0
0.0,-44.0,-14.0
0.0,-44.0,-13.0
0.0,-44.0,-12.0
0.0,-44.0,-11.0
0.0,-44.0,-10.0
0.0,-44.0,-9.0
0.0,-44.0,-8.0
0.0,-44.0,-7.0
0.0,-44.0,-6.0
32.3529411765,-44.0,-5.0
3.0,-44.0,-4.0
100.0,-44.0,-3.0
65.0,-44.0,-2.0
125.0,-44.0,-1.0
33.6633663366,-44.0,0.0
84.0,-44.0,1.0
11.1111111111,-44.0,2.0
119.0,-44.0,3.0
32.6732673267,-44.0,4.0
16.0,-44.0,5.0
53.4653465347,-44.0,6.0
51.5463917526,-44.0,7.0
30.0,-44.0,8.0
355.882352941,-44.0,9.0
14.0,-44.0,10.0
30.303030303,-44.0,11.0
10.0,-44.0,12.0
2.0,-44.0,13.0
177.227722772,-44.0,14.0
2.0,-44.0,15.0
0.0,-44.0,16.0
184.158415842,-44.0,17.0
6.0,-44.0,18.0
0.0,-44.0,19.0
0.0,-44.0,20.0
0.0,-44.0,21.0
0.0,-44.0,22.0
0.0,-44.0,23.0
53.5353535354,-44.0,24.0
75.2475247525,-44.0,25.0
0.0,-44.0,26.0
0.0,-44.0,27.0
0.0,-44.0,28.0
31.3131313131,-44.0,29.0
0.990099009901,-44.0,30.0
0.0,-44.0,31.0
2.0,-44.0,32.0
115.306122449,-44.0,33.0
150.495049505,-44.0,34.0
12.8712871287,-44.0,35.0
0.0,-44.0,36.0
0.0,-44.0,37.0
0.0,-44.0,38.0
0.0,-44.0,39.0
0.0,-44.0,40.0
5.05050505051,-44.0,41.0
42.0,-44.0,42.0
0.0,-44.0,43.0
8.0,-44.0,44.0
92.1568627451,-44.0,45.0
3.0612244898,-44.0,46.0
0.0,-44.0,47.0
0.0,-44.0,48.0
0.0,-44.0,49.0
0.0,-44.0,50.0
67.0,-44.0,51.0
14.0,-44.0,52.0
0.0,-44.0,53.0
0.0,-44.0,54.0
0.0,-44.0,55.0
0.0,-44.0,56.0
0.0,-44.0,57.0
0.0,-44.0,58.0
0.0,-44.0,59.0
26.2626262626,-44.0,60.0
0.0,-44.0,61.0
15.0,-44.0,62.0
1.0101010101,-44.0,63.0
0.0,-44.0,64.0
23.0,-44.0,65.0
14.8514851485,-44.0,66.0
0.0,-44.0,67.0
2.04081632653,-44.0,68.0
23.0,-44.0,69.0
2.9702970297,-44.0,70.0
113.861386139,-44.0,71.0
160.606060606,-44.0,72.0
2.0,-44.0,73.0
616.0,-44.0,74.0
5.94059405941,-44.0,75.0
19.1919191919,-44.0,76.0
55.5555555556,-44.0,77.0
130.693069307,-44.0,78.0
331.0,-44.0,79.0
33.0,-44.0,80.0
0.0,-44.0,81.0
141.0,-44.0,82.0
100.0,-44.0,83.0
37.6237623762,-44.0,84.0
105.050505051,-44.0,85.0
33.0,-44.0,86.0
34.6534653465,-44.0,87.0
123.0,-44.0,88.0
22.7722772277,-44.0,89.0
203.06122449,-44.0,90.0
83.0,-44.0,91.0
54.9019607843,-44.0,92.0
225.0,-44.0,93.0
43.4343434343,-44.0,94.0
492.0,-44.0,95.0
247.0,-44.0,96.0
149.504950495,-44.0,97.0
317.0,-44.0,98.0
4.0404040404,-44.0,99.0
41.5841584158,-44.0,100.0
0.0,-44.0,101.0
0.0,-44.0,102.0
0.0,-44.0,103.0
0.0,-44.0,104.0
0.0,-44.0,105.0
0.0,-44.0,106.0
0.0,-44.0,107.0
0.0,-44.0,108.0
0.0,-44.0,109.0
0.0,-44.0,110.0
49.504950495,-44.0,111.0
0.0,-44.0,112.0
0.0,-44.0,113.0
0.0,-44.0,114.0
0.0,-44.0,115.0
0.0,-44.0,116.0
0.0,-44.0,117.0
0.0,-44.0,118.0
8.0,-44.0,119.0
0.990099009901,-44.0,120.0
0.0,-44.0,121.0
0.0,-44.0,122.0
157.425742574,-45.0,-57.0
8.0,-45.0,-56.0
0.0,-45.0,-55.0
0.0,-45.0,-54.0
0.0,-45.0,-53.0
0.0,-45.0,-52.0
95.0495049505,-45.0,-51.0
1.02040816327,-45.0,-50.0
0.0,-45.0,-49.0
0.0,-45.0,-48.0
0.0,-45.0,-47.0
0.0,-45.0,-46.0
5.94059405941,-45.0,-45.0
98.0,-45.0,-44.0
47.0,-45.0,-43.0
6.0,-45.0,-42.0
20.202020202,-45.0,-41.0
0.0,-45.0,-40.0
0.0,-45.0,-39.0
0.0,-45.0,-38.0
0.0,-45.0,-37.0
0.0,-45.0,-36.0
32.6732673267,-45.0,-35.0
0.0,-45.0,-34.0
0.0,-45.0,-33.0
0.0,-45.0,-32.0
0.0,-45.0,-31.0
0.0,-45.0,-30.0
0.0,-45.0,-29.0
0.0,-45.0,-28.0
130.0,-45.0,-27.0
396.03960396,-45.0,-26.0
296.0,-45.0,-25.0
20.202020202,-45.0,-24.0
0.0,-45.0,-23.0
0.0,-45.0,-22.0
0.0,-45.0,-21.0
0.0,-45.0,-20.0
0.0,-45.0,-19.0
0.0,-45.0,-18.0
0.0,-45.0,-17.0
0.0,-45.0,-16.0
0.0,-45.0,-15.0
0.0,-45.0,-14.0
0.0,-45.0,-13.0
0.0,-45.0,-12.0
0.0,-45.0,-11.0
0.0,-45.0,-10.0
0.0,-45.0,-9.0
0.0,-45.0,-8.0
0.0,-45.0,-7.0
0.0,-45.0,-6.0
7.0,-45.0,-5.0
0.0,-45.0,-4.0
0.0,-45.0,-3.0
53.5353535354,-45.0,-2.0
9.90099009901,-45.0,-1.0
242.574257426,-45.0,0.0
166.666666667,-45.0,1.0
98.0,-45.0,2.0
309.0,-45.0,3.0
241.584158416,-45.0,4.0
0.0,-45.0,5.0
4.0404040404,-45.0,6.0
128.0,-45.0,7.0
33.6633663366,-45.0,8.0
0.0,-45.0,9.0
0.0,-45.0,10.0
8.91089108911,-45.0,11.0
5.0,-45.0,12.0
0.0,-45.0,13.0
38.6138613861,-45.0,14.0
17.1717171717,-45.0,15.0
15.0,-45.0,16.0
0.0,-45.0,17.0
0.0,-45.0,18.0
0.0,-45.0,19.0
0.0,-45.0,20.0
0.0,-45.0,21.0
0.0,-45.0,22.0
0.0,-45.0,23.0
3.0,-45.0,24.0
0.990099009901,-45.0,25.0
0.0,-45.0,26.0
0.0,-45.0,27.0
3.0303030303,-45.0,28.0
0.0,-45.0,29.0
0.0,-45.0,30.0
25.0,-45.0,31.0
43.8775510204,-45.0,32.0
0.0,-45.0,33.0
3.9603960396,-45.0,34.0
4.0,-45.0,35.0
0.0,-45.0,36.0
0.0,-45.0,37.0
0.0,-45.0,38.0
0.0,-45.0,39.0
0.0,-45.0,40.0
11.0,-45.0,41.0
6.0,-45.0,42.0
22.0,-45.0,43.0
48.0392156863,-45.0,44.0
93.8775510204,-45.0,45.0
1.0,-45.0,46.0
0.990099009901,-45.0,47.0
0.0,-45.0,48.0
34.0,-45.0,49.0
8.0,-45.0,50.0
52.0,-45.0,51.0
3.0,-45.0,52.0
0.0,-45.0,53.0
0.0,-45.0,54.0
0.0,-45.0,55.0
0.0,-45.0,56.0
0.0,-45.0,57.0
0.0,-45.0,58.0
0.0,-45.0,59.0
180.198019802,-45.0,60.0
0.990099009901,-45.0,61.0
1.0101010101,-45.0,62.0
0.0,-45.0,63.0
2.0,-45.0,64.0
0.990099009901,-45.0,65.0
0.0,-45.0,66.0
7.14285714286,-45.0,67.0
110.101010101,-45.0,68.0
11.8811881188,-45.0,69.0
31.6831683168,-45.0,70.0
102.02020202,-45.0,71.0
45.0,-45.0,72.0
70.0,-45.0,73.0
11.0,-45.0,74.0
557.425742574,-45.0,75.0
12.1212121212,-45.0,76.0
47.5247524752,-45.0,77.0
133.0,-45.0,78.0
88.0,-45.0,79.0
24.0,-45.0,80.0
81.0,-45.0,81.0
37.0,-45.0,82.0
208.910891089,-45.0,83.0
7.07070707071,-45.0,84.0
111.0,-45.0,85.0
341.0,-45.0,86.0
31.6831683168,-45.0,87.0
53.0,-45.0,88.0
17.1717171717,-45.0,89.0
214.0,-45.0,90.0
85.1485148515,-45.0,91.0
19.801980198,-45.0,92.0
181.818181818,-45.0,93.0
35.0,-45.0,94.0
61.0,-45.0,95.0
0.0,-45.0,96.0
6.93069306931,-45.0,97.0
338.383838384,-45.0,98.0
0.0,-45.0,99.0
0.0,-45.0,100.0
0.0,-45.0,101.0
77.0,-45.0,102.0
16.0,-45.0,103.0
0.0,-45.0,104.0
1.9801980198,-45.0,105.0
41.4141414141,-45.0,106.0
1.0,-45.0,107.0
0.0,-45.0,108.0
0.0,-45.0,109.0
0.0,-45.0,110.0
0.0,-45.0,111.0
0.0,-45.0,112.0
0.0,-45.0,113.0
0.0,-45.0,114.0
0.0,-45.0,115.0
0.0,-45.0,116.0
3.0,-45.0,117.0
0.0,-45.0,118.0
69.3069306931,-45.0,119.0
18.1818181818,-45.0,120.0
0.0,-45.0,121.0
0.0,-45.0,122.0
0.0,-46.0,-57.0
17.1717171717,-46.0,-56.0
117.821782178,-46.0,-55.0
45.0,-46.0,-54.0
21.0,-46.0,-53.0
0.0,-46.0,-52.0
2.0202020202,-46.0,-51.0
0.0,-46.0,-50.0
0.0,-46.0,-49.0
0.0,-46.0,-48.0
0.0,-46.0,-47.0
0.0,-46.0,-46.0
25.7425742574,-46.0,-45.0
57.0,-46.0,-44.0
29.0,-46.0,-43.0
0.0,-46.0,-42.0
77.0,-46.0,-41.0
14.8514851485,-46.0,-40.0
15.1515151515,-46.0,-39.0
0.0,-46.0,-38.0
0.0,-46.0,-37.0
0.0,-46.0,-36.0
0.0,-46.0,-35.0
270.707070707,-46.0,-34.0
0.0,-46.0,-33.0
0.0,-46.0,-32.0
0.0,-46.0,-31.0
0.0,-46.0,-30.0
0.0,-46.0,-29.0
0.0,-46.0,-28.0
0.0,-46.0,-27.0
0.0,-46.0,-26.0
0.0,-46.0,-25.0
35.0,-46.0,-24.0
0.0,-46.0,-23.0
0.0,-46.0,-22.0
0.0,-46.0,-21.0
0.0,-46.0,-20.0
0.0,-46.0,-19.0
0.0,-46.0,-18.0
0.0,-46.0,-17.0
0.0,-46.0,-16.0
0.0,-46.0,-15.0
0.0,-46.0,-14.0
0.0,-46.0,-13.0
0.0,-46.0,-12.0
0.0,-46.0,-11.0
0.0,-46.0,-10.0
0.0,-46.0,-9.0
0.0,-46.0,-8.0
0.0,-46.0,-7.0
0.0,-46.0,-6.0
0.0,-46.0,-5.0
0.0,-46.0,-4.0
0.0,-46.0,-3.0
